review_url,coffee_name,total_score,roaster_location,coffee_origin,roast_level,agtron,est._price
https://www.coffeereview.com/review/colombia-el-paraiso-geisha-anti-maceration/,Colombia El Paraiso Geisha Anti-Maceration,95,"Osaka, Japan","Piendamo, Cauca Department, Colombia",Light,70/94,$29.00/50 grams
https://www.coffeereview.com/review/ethiopia-alo-chilaka-natural/,Ethiopia Alo Chilaka Natural,94,"Viroqua, Wisconsin","Sidamo growing region, southern Ethiopia",Light,66/88,$22.00/12 ounces
https://www.coffeereview.com/review/panama-bambito-gesha/,Panama Bambito Gesha,94,"Olympia, Washington","Bambito Mountains, Chiriqui, Panama",Light,62/84,$55.00/8 ounces
https://www.coffeereview.com/review/panama-geisha-vuelta-drd-natural/,Panama Geisha Vuelta DRD Natural,97,"Hilo, Hawai’i","Boquete growing region, western Panama",Light,66/88,$88.00/4 ounces
https://www.coffeereview.com/review/kona-s12-kaffa-washed/,Kona S12 Kaffa Washed,96,"Hilo, Hawai’i","Hōlualoa, North Kona, Hawai’i Island",Light,67/94,$100.00/4 ounces
https://www.coffeereview.com/review/kona-geisha-rose-washed/,Kona Geisha Rosé Washed,96,"Hilo, Hawai’i","Hōlualoa, North Kona, Hawai’i Island",Light,64/88,$100.00/4 ounces
https://www.coffeereview.com/review/colombia-cafe-la-granja-pink-bourbon/,Colombia Cafe La Granja Pink Bourbon,96,"Jersey City, New Jersey","Caicedonia, Valle del Cauca Department, Colombia",Light,62/88,$35.00/125 grams
https://www.coffeereview.com/review/colombia-cafe-la-granja-sudan-rume-natural/,Colombia Cafe La Granja Sudan Rume Natural,95,"Jersey City, New Jersey","Caicedonia, Valle del Cauca Department, Colombia",Light,66/92,$35.00/125 grams
https://www.coffeereview.com/review/panama-tierra-blanca-c-5-geisha-washed-bop-gw-05/,Panama Tierra Blanca C-5 Geisha Washed BOP-GW-05,97,"Taipei, Taiwan","Boquete growing region, western Panama",Light,64/88,$700/4 ounces
https://www.coffeereview.com/review/kenya-aa-kangiri-new-irati/,Kenya AA Kangiri New Irati,95,"Barronett, Wisconsin","Kigumo growing region, Muranga County, Kenya",Light,66/84,$19.00/12 ounces
https://www.coffeereview.com/review/costa-rica-central-valley-honey-geisha/,Costa Rica Central Valley Honey Geisha,94,"Barronett, Wisconsin","Alajuela, Central Valley, Costa Rica",Light,62/80,$16.00/6 ounces
https://www.coffeereview.com/review/ethiopia-sidama-bombe-g1-washed/,Ethiopia Sidama Bombe G1 Washed,94,"Barronett, Wisconsin","Sidamo growing region, southern Ethiopia",Light,64/84,$19.00/12 ounces
https://www.coffeereview.com/review/kenya-aa-aries-return-espresso/,Kenya AA Aries Return Espresso,96,"Taoyuan, Taiwan","Nyeri growing region, south-central Kenya",Medium,44/60,NT $950/8 ounces
https://www.coffeereview.com/review/kenya-alls-well-peaberry-espresso/,Kenya All’s Well Peaberry Espresso,96,"Taoyuan, Taiwan","Nyeri growing region, south-central Kenya",Medium,46/72,NT $900/8 ounces
https://www.coffeereview.com/review/espresso-no-6-finca-san-jose-ocana/,Espresso No. 6 Finca San José Ocaña,96,"Antigua Guatemala, Guatemala","San Juan Sacatepéquez, Antigua Department, Guatemala",Medium,50/64,$25.00/12 ounces
https://www.coffeereview.com/review/kahiko-orange/,Kahiko Orange,98,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,54/84,$99.95/8 ounces
https://www.coffeereview.com/review/kenya-washed-yara-estate-pb-top/,Kenya Washed Kiambu Yara Estate PB TOP,97,"Chia-Yi, Taiwan","Ruiru, Kiambu County, south-central Kenya",Medium-Light,58/80,NT $300/4 ounces
https://www.coffeereview.com/review/kona-orange/,Kona Orange,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Light,58/84,$79.95/8 ounces
https://www.coffeereview.com/review/colombia-wilton-benitez-sudan-rume/,Colombia Wilton Benitez Sudan Rume,96,"Fort Wayne, Indiana","Piendamo, Cauca Department, Colombia",Light,64/84,$29.00/8 ounces
https://www.coffeereview.com/review/ethiopia-washed-gute-74110-lot-jh/,Ethiopia Washed Gute 74110 Lot JH,95,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,60/82,NT $480/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-sidama-bura-karamo-74158/,Ethiopia Natural Sidama Bura Karamo 74158,95,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,57/88,NT $480/8 ounces
https://www.coffeereview.com/review/taiwan-honey-alishan-ming-yang-yuan-gesha/,Taiwan Honey Alishan Ming Yang Yuan Gesha,95,"Chia-Yi, Taiwan","Alishan, Taiwan",Light,62/84,"NT $1,110/4 ounces"
https://www.coffeereview.com/review/kenya-washed-kiambu-ab-top-lot-yerihar/,Kenya Washed Kiambu AB TOP Lot Yerihar,94,"Chia-Yi, Taiwan","Kiambu County, south-central Kenya",Medium-Light,58/78,NT $350/8 ounces
https://www.coffeereview.com/review/kenya-ibonia-estate/,Kenya Ibonia Estate,95,"Lexington, Virginia","Kiambu County, Kenya",Medium-Light,58/80,$24.00/12 ounces
https://www.coffeereview.com/review/ethiopia-worka-sakaro-2/,Ethiopia Worka Sakaro,94,"Lexington, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Light,62/86,$27.00/12 ounces
https://www.coffeereview.com/review/guatemala-washed-huehuetenango-joya-verde/,Guatemala Washed Huehuetenango Joya Verde,94,"Chia-Yi, Taiwan","Huehuetenango, Guatemala",Medium-Light,56/74,NT $260/8 ounces
https://www.coffeereview.com/review/ethiopia-washed-guji-uraga-tebe-burka/,Ethiopia Washed Guji Uraga Tebe Burka,94,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/80,NT $330/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-sidama-alo-village-sky-project-fl/,Ethiopia Natural Sidama ALO Village SKY Project FL,94,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Medium-Light,60/77,NT $490/4 ounces
https://www.coffeereview.com/review/taiwan-natural-alishan-chi-tsai-liu-li-ecological-farm/,Taiwan Natural Alishan Chi Tsai Liu Li Ecological Farm,94,"Chia-Yi, Taiwan","Alishan, Taiwan",Medium-Light,60/77,"NT $1,100/4 ounces"
https://www.coffeereview.com/review/wilton-benitez-sl28/,Wilton Benitez SL28,96,"Madison, Wisconsin","Piendamo, Cauca Department, Colombia",Medium-Light,58/82,$33.00/8 ounces
https://www.coffeereview.com/review/kolla-bolcha-6-ethiopia/,Kolla Bolcha #6 Ethiopia,94,"Madison, Wisconsin","Agaro, Oromia region, Ethiopia",Medium-Light,60/79,$20.00/12 ounces
https://www.coffeereview.com/review/bener-meriah-sumatra/,Bener Meriah Sumatra,94,"Madison, Wisconsin","Aceh, Sumatra, Indonesia",Medium-Light,59/77,$20.00/12 ounces
https://www.coffeereview.com/review/yemen-haraaz-3/,Yemen Haraaz,96,"San Diego, California","Sharqi, Haraaz, Yemen",Light,60/82,$40.00/250 grams
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hama-honey/,Ethiopia Yirgacheffe Hama Honey,95,"Taipei City, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,59/81,NT $600/227 grams
https://www.coffeereview.com/review/colombia-finca-santuario-red-bourbon-natural/,Colombia Finca Santuario Red Bourbon Natural,95,"Taipei City, Taiwan","Cauca Department, Colombia",Light,62/94,NT $600/227 grams
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gutiti-gargari-natural/,Ethiopia Yirgacheffe Gutiti Gargari Natural,94,"Taipei City, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/77,NT $450/227 grams
https://www.coffeereview.com/review/130-blend/,130 Blend,94,"San Diego, California",Guatemala; Ethiopia,Medium-Light,55/79,$19.00/12 ounces
https://www.coffeereview.com/review/ethiopia-bench-maji-gori-gesha-oro-yeast-natural-g1/,Ethiopia Bench Maji Gori Gesha ORO Yeast Natural G1,94,"Tainan, Taiwan","Bench-Maji Zone, southern Ethiopia",Medium-Light,55/79,NT 780/227 grams
https://www.coffeereview.com/review/fruits-melody/,Fruits Melody,94,"Chia-Yi, Taiwan",Ethiopia,Light,65/81,NT $390/227 grams
https://www.coffeereview.com/review/kenya-melwa-aa-washed/,Kenya Melwa AA Washed,94,"Tainan, Taiwan","Nyeri growing region, south-central Kenya",Light,64/88,NT $480/227 grams
https://www.coffeereview.com/review/colombia-wilton-benitez-thermal-shock-red-bourbon-2/,Colombia Wilton Benitez Thermal Shock Red Bourbon,94,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Light,60/83,$38.00/8 ounces
https://www.coffeereview.com/review/panama-elida-estate-geisha-natural-asd-t3d-2023-auction-lot-eg6/,Panama Elida Estate Geisha Natural ASD T3D Auction Lot EG6,97,"Taipei, Taiwan","Boquete growing region, western Panama",Light,66/84,$80.00/4 ounces
https://www.coffeereview.com/review/el-salvador-la-providencia-maria-pacas-bernadina-honey/,El Salvador La Providencia Maria Pacas Bernadina Honey,95,"San Diego, California","Los Naranjos, Juayua, Sonsonate, El Salvador",Light,62/84,$39.25/12 ounces
https://www.coffeereview.com/review/colombia-el-vergel-martha-montenegro-rubi-marti-anaerobic/,Colombia El Vergel Martha Montenegro Rubi Marti Anaerobic,95,"San Diego, California","Tolima Department, Colombia",Light,66/90,$47.25/12 ounces
https://www.coffeereview.com/review/ethiopia-west-arsi-washed-g1/,Ethiopia West Arsi Washed G1,95,"Taipei, Taiwan","Guji Zone, southern Ethiopia",Light,64/88,NT $550/225 grams
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-chelbesa-snnpr-gedeo-g1/,Ethiopia Washed Yirgacheffe Chelbesa SNNPR Gedeo G1,94,"Taichung, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,64/84,NT $480/8 ounces
https://www.coffeereview.com/review/colombia-lulo-wonka-wonka-sebastian-gomez/,Colombia Lulo Wonka Wonka & Sebastian Gomez,96,"Cleveland, Tennessee",Colombia,Light,64/86,$19.99/8 ounces
https://www.coffeereview.com/review/colombia-finca-la-reserva/,Colombia Finca La Reserva,94,"Cleveland, Tennessee","Antioquia Department, Colombia",Light,64/84,$19.99/8 ounces
https://www.coffeereview.com/review/ethiopia-washed-ayla-bombe/,Ethiopia Washed Ayla Bombe,94,"Livingston, Montana","Sidamo growing region, southern Ethiopia",Medium-Light,59/79,$19.00/12 ounces
https://www.coffeereview.com/review/ethiopia-mr-ocholo-bedecho/,Ethiopia Mr. Ocholo Bedecho,95,"Lexington, Virginia","Haro Wachu, Uraga, Guji Zone, Oromia Region, Ethiopia",Light,58/84,$22.00/12 ounces
https://www.coffeereview.com/review/colombia-pink-champagne-el-mirador-blend/,Colombia Pink Champagne El Mirador Blend,94,"Reno, Nevada","Huila Department, Colombia",Light,66/93,$29.00/10 ounces
https://www.coffeereview.com/review/guatemala-el-injerto-malawi-geisha-washed/,Guatemala El Injerto Malawi Geisha Washed,95,"Yilan, Taiwan","Huehuetenango Department, Guatemala",Light,69/88,NT $950/100 grams
https://www.coffeereview.com/review/guatemala-el-injerto-legendary-geisha-natural-lot-e1-06/,Guatemala El Injerto Legendary Geisha Natural Lot E1-06,94,"Taipei, Taiwan","Huehuetenango Department, Guatemala",Light,60/88,$23.67/4 ounces
https://www.coffeereview.com/review/guatemala-washed-finca-la-hermosa-gesha-peaberry/,Guatemala Washed Finca La Hermosa Gesha Peaberry,94,"Chia-Yi, Taiwan","Acatenango growing region, Guatemala",Medium-Light,56/84,$21.95/4 ounces
https://www.coffeereview.com/review/qunqana-ethiopia/,Qunqana Ethiopia,95,"Madison, Wisconsin","Sidamo growing region, Ethiopia",Light,63/81,$23.00/12 ounces
https://www.coffeereview.com/review/finca-la-reserva-colombia-gesha-honey/,Finca La Reserva Colombia Gesha Honey,95,"Madison, Wisconsin","Ciudad Bolivar, Antioquia Department, Colombia",Medium-Light,59/77,$22.00/8 ounces
https://www.coffeereview.com/review/ethiopia-ayla-bombe/,Ethiopia Ayla Bombe,96,"Fort Wayne, Indiana","Sidamo growing region, southern Ethiopia",Medium-Light,61/78,$20.00/12 ounces
https://www.coffeereview.com/review/ethiopia-arbegona-yaye-washed/,Ethiopia Arbegona Yaye Washed,95,"Fort Wayne, Indiana","Chericho, Sidamo growing region, Ethiopia",Light,62/80,$24.00/12 ounces
https://www.coffeereview.com/review/sumatra-putra-gayo-natural/,Sumatra Putra Gayo Natural,94,"Fort Wayne, Indiana","Aceh Province, Sumatra, Indonesia",Medium-Light,60/79,$23.00/12 ounces
https://www.coffeereview.com/review/el-salvador-finca-plan-del-hoyo-microlot/,El Salvador Finca Plan del Hoyo Microlot,94,"Peoria, Illinois","Llamatepec, Apaneca growing region, El Salvador",Medium-Light,60/77,$16.00/12 ounces
https://www.coffeereview.com/review/kenya-kichwa-tembo-2/,Kenya Kichwa Tembo,94,"Chicago, Illinois",Kenya,Medium-Light,59/81,$28.00/12 ounces
https://www.coffeereview.com/review/ethiopia-sidama-alice-orchard-natural-g1/,Ethiopia Sidama Alice Orchard Natural G1,95,"Tainan, Taiwan","Sidamo growing region, southern Ethiopia",Light,64/86,NT $550/227 grams
https://www.coffeereview.com/review/colombia-fruit-loops-gesha-washed/,Colombia Fruit Loops Gesha Washed,94,"Long Island City, New York","Huila Department, Colombia",Light,65/89,$37.99/6 ounces
https://www.coffeereview.com/review/kenya-gachatha-aa-top-2/,Kenya Gachatha AA Top,94,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Light,62/80,NT $309/8 ounces
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-station-geisha-washed-3/,Ethiopia Bench-Maji Lucy Station Geisha Washed,94,"Taipei, Taiwan","Bench-Maji Zone, southern Ethiopia",Light,64/84,NT $339/8 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-lalisa-black-honey-toh2/,Ethiopia Yirgacheffe Lalisa Black Honey TOH#2,94,"Taipei, Taiwan","Gedeb District, Gedeo Zone, Ethiopia",Light,66/90,NT $449/8 ounces
https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-nano-gigante-4fc-n-geisha-washed/,Panama Hacienda La Esmeralda Nano GIGANTE 4FC-N Geisha Washed,97,"Yilan, Taiwan","Cañas Verdes, Boquete, Panama",Light,62/84,NT $1200/20 grams
https://www.coffeereview.com/review/kenya-washed-kiambu-aa/,Kenya Washed Kiambu AA,96,"Chia-Yi, Taiwan","Kiambu growing region, south-central Kenya",Medium,47/69,NT $290/8 ounces
https://www.coffeereview.com/review/kenya-washed-kiambu-maganjo-aa-top/,Kenya Washed Kiambu Maganjo AA TOP,95,"Chia-Yi, Taiwan","Kiambu growing region, south-central Kenya",Medium-Light,58/82,NT $350/8 ounces
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-botabaa-lot/,Ethiopia Washed Yirgacheffe Botabaa Lot,95,"Chia-Yi, Taiwan","Gedeo Zone, SNNPR, southern Ethiopia",Light,62/84,NT $330/8 ounces
https://www.coffeereview.com/review/ecuador-galo-morales/,Ecuador Galo Morales,94,"Fort Wayne, Indiana","San Jose de Minas, Pichincha, Ecuador",Light,64/86,$20.00/.8 ounces
https://www.coffeereview.com/review/orange-bourbon-natural/,Orange Bourbon Natural,95,"Pahala, Hawaii","Ka‘ū growing district, Big Island of Hawai’i",Light,64/88,$35.00/8 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-huke-premium-washed-g1/,Ethiopia Yirgacheffe Huke Premium Washed G1,95,"Barronett, Wisconsin","Yirgacheffe growing region, south-central Ethiopia",Light,64/82,$21.00/12 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hule-premium-natural-g1/,Ethiopia Yirgacheffe Huke Premium Natural G1,94,"Barronett, Wisconsin","Yirgacheffe growing region, south-central Ethiopia",Light,62/80,$21.00/12 ounces
https://www.coffeereview.com/review/colombia-el-vergel-1-2/,Colombia El Vergel #1,94,"Plymouth, Massachusetts","Huila Department, Colombia",Light,64/86,$15.00/12 ounces
https://www.coffeereview.com/review/ethiopia-sidama-bensa/,Ethiopia Sidama Bensa,94,"Taitung, Taiwan","Sidamo growing region, southern Ethiopia",Light,65/87,NT $350/200 grams
https://www.coffeereview.com/review/ethiopia-guji-rosechee-washed-g1/,Ethiopia Guji Rosechee Washed G1,94,"Tainan, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Light,66/88,NT $600/227 grams
https://www.coffeereview.com/review/ethiopia-bench-maji-lucy-geisha/,Ethiopia Bench-Maji Lucy Geisha,94,"Taitung, Taiwan","Bench-Maji Zone, Southern Ethiopia",Light,66/84,NT $380/200 grams
https://www.coffeereview.com/review/ethiopia-oromi-guji-hamela-wamena-tirtira-goyo-natural-g1/,Ethiopia Oromi Guji Hamela Wamena Tirtira Goyo Natural G1,95,"Taichung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,66/88,NT $480/8 ounces
https://www.coffeereview.com/review/acacia-hills-geisha/,Acacia Hills Geisha,96,"Madison, Wisconsin","Karatu, Oldeani Region, Tanzania",Medium-Light,58/80,$24.00/8 ounces
https://www.coffeereview.com/review/nsoga-iweyza-tanzania/,Nsoga Iweyza Tanzania,95,"Madison, Wisconsin","Mbeya, Tanzania",Medium-Light,57/77,$24.00/8 ounces
https://www.coffeereview.com/review/wilton-benitez-java-2/,Wilton Benitez Java,96,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Light,59/93,$20.00/8 ounces
https://www.coffeereview.com/review/ethiopia-guji-narcissus-washed-g1/,Ethiopia Guji Narcissus Washed G1,94,"Tainan, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Light,63/82,NT $580/227 grams
https://www.coffeereview.com/review/asobombo-colombia-2/,Asobombo Colombia,94,"Madison, Wisconsin","Pitalito, Huila Department, Colombia",Light,63/85,$20.00/12 ounces
https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-special-nano-geisha-gigante-washed-euphora-lot/,Panama Hacienda La Esmeralda Special Nano Geisha Gigante Washed Euphora Lot,96,"Taipei, Taiwan","Boquete growing region, western Panama",Light,66/88,$90.00/4 ounces
https://www.coffeereview.com/review/costa-rica-las-lajas-black-diamond-bourbon/,Costa Rica Las Lajas Black Diamond Bourbon,95,"Charlotte, North Carolina","Sabanilla de Alajuela, Central Valley, Costa Rica",Light,72/102,$28.00/12 ounces
https://www.coffeereview.com/review/colombia-wilton-benitez-red-bourbon/,Colombia Wilton Benitez Red Bourbon,94,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,66/88,$31.00/250 grams
https://www.coffeereview.com/review/colombia-wilton-benitez-yellow-bourbon/,Colombia Wilton Benitez Yellow Bourbon,94,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,65/90,$31.00/250 grams
https://www.coffeereview.com/review/colombia-wilton-benitez-gesha-thermal-shock-wine-yeast/,Colombia Wilton Benitez Gesha Thermal Shock Wine Yeast,96,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,68/92,$31.00/125 grams
https://www.coffeereview.com/review/colombia-wilton-benitez-striped-bourbon-thermal-shock/,Colombia Wilton Benitez Striped Bourbon Thermal Shock,95,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,65/92,$31.00/125 grams
https://www.coffeereview.com/review/ethiopia-mulish/,Ethiopia Mulish,94,"Sacramento, California","Guji Zone, Oromia region, Ethiopia",Medium-Light,58/78,$25.50/12 ounces
https://www.coffeereview.com/review/ethiopia-gesha-village-oma-gesha-1931-natural/,Ethiopia Gesha Village Oma Gesha 1931 Natural,96,"Taipei, Taiwan","Bench-Maji Zone, Southern Ethiopia",Light,59/83,NT $799/100 grams
https://www.coffeereview.com/review/ethiopia-djimma-limu-gummay-baby-geisha-washed/,Ethiopia Djimma Limu Gummay Baby Geisha Washed,95,"Taipei, Taiwan","Djimma Limu, Oromia Region, southern Ethiopia",Light,64/88,NT $359/8 ounces
